UTC_DATE;UTC_TIME;ECEF_X;ECEF_Y;ECEF_Z;LATITUDE;LONGITUDE;HEIGHT
2015.07.08;19:00:59;4082128;1403593;4680214;47,5055123;18,9749454;409,9
2015.07.08;22:02:24;4082177;1403666;4680149;47,5046527;18,9756502;409,31
2015.07.09;04:01:45;4081838;1403506;4680445;47,508922;18,975105;375,87
2015.07.09;14:01:52;4081834;1403510;4680446;47,5089445;18,9751725;374,93
2015.07.09;19:03:00;4081758;1403525;4680506;47,5097533;18,9756888;373,92
2015.07.09;22:01:54;4081779;1403773;4680416;47,50854;18,9787112;375,45
2015.07.10;04:01:47;4082006;1404086;4680152;47,5048375;18,9816599;394,56
2015.07.10;14:00:59;4081986;1404083;4680180;47,5051395;18,9817086;401,77
2015.07.10;19:01:14;4082135;1404161;4680030;47,5031256;18,9820443;403,49
2015.07.10;22:01:18;4082081;1404211;4680038;47,5034049;18,982905;385,88
2015.07.11;04:00:56;4081838;1403704;4680398;47,5082095;18,9775904;384,71
2015.07.11;14:01:30;4081844;1403708;4680392;47,5081268;18,9776147;384,99
2015.07.11;19:01:24;4081862;1403737;4680367;47,5077995;18,977901;384,43
2015.07.11;22:00:54;4081713;1403803;4680420;47,5089135;18,9793727;342,83
2015.07.12;04:01:29;4081821;1403846;4680357;47,5077607;18,9794462;374,81
2015.07.12;14:00:54;4081845;1403971;4680295;47,506964;18,9809116;371,88
2015.07.12;19:01:29;4082188;1404133;4680045;47,5029447;18,9814641;442,25
2015.07.12;22:00:31;4082068;1403982;4680125;47,504509;18,9800869;391,4
2015.07.13;04:01:51;4081999;1404098;4680146;47,504819;18,9818408;388,3
2015.07.13;14:01:01;4082010;1404097;4680151;47,5047826;18,9817807;398,79
2015.07.13;19:01:24;4082093;1404193;4680088;47,5036723;18,9826273;426,45
2015.07.13;22:00:53;4081966;1404070;4680162;47,5051836;18,9816318;372,86
2015.07.14;04:03:10;4081904;1403519;4680403;47,5082249;18,9749833;389,92
2015.07.14;14:01:48;4082179;1403676;4680139;47,5045579;18,9757671;405,41
2015.07.14;19:01:01;4082160;1403685;4680178;47,5048945;18,9759621;424,01
2015.07.14;22:02:54;4082202;1403722;4680129;47,5042537;18,9762452;422,83
2015.07.15;04:01:41;4082169;1403673;4680148;47,5046817;18,9757726;405
2015.07.19;14:01:56;4081847;1403956;4680265;47,5068015;18,9807147;347,75
2015.07.19;19:01:47;4081836;1403858;4680302;47,5073067;18,9795321;346,47
2015.07.19;22:00:53;4082145;1404123;4680049;47,5032602;18,9815242;415,54
2015.07.20;14:03:10;4081842;1403959;4680360;47,5074035;18,9807739;415,26
2015.07.20;19:02:06;4081845;1403852;4680373;47,5076945;18,9794179;403,26
2015.07.20;22:00:59;4081826;1403853;4680365;47,5077629;18,9795125;385,44
2015.07.21;04:01:31;4081764;1403464;4680475;47,5096589;18,9748972;341,5
2015.07.21;14:02:00;4081808;1403484;4680441;47,5091333;18,9749583;348,93
2015.07.21;19:00:36;4081892;1403491;4680363;47,5081175;18,9746836;346,61
2015.07.21;22:01:49;4082177;1403687;4680126;47,5044677;18,9759138;396,96
2015.07.22;04:02:14;4082011;1403580;4680304;47,5068209;18,9752872;398,67
2015.07.22;14:01:23;4082176;1403686;4680197;47,5049075;18,9759056;448,46
2015.07.22;19:01:01;4082155;1403680;4680167;47,5048699;18,9759209;411,6
2015.07.22;22:01:54;4082188;1403684;4680143;47,5045085;18,9758287;415,87
2015.07.23;04:01:00;4081824;1403473;4680437;47,5090324;18,9747512;353,78
2015.07.23;14:01:29;4081815;1403475;4680445;47,5091331;18,9748151;354,37
2015.07.23;19:01:30;4081816;1403490;4680439;47,509058;18,9749991;353,88
2015.07.23;22:00:50;4081827;1403473;4680439;47,5090257;18,9747382;357,17
2015.07.24;04:01:37;4081918;1403379;4680375;47,5082689;18,9731655;347,46
2015.07.24;14:01:53;4081821;1403475;4680432;47,5090165;18,9747892;348,62
2015.07.24;19:01:30;4081836;1403502;4680460;47,5090343;18,9750634;384,78
2015.07.24;22:01:29;4081842;1403504;4680436;47,5088466;18,9750626;371,35
2015.07.25;04:00:53;4081730;1403538;4680492;47,5098158;18,9759728;348,57
2015.07.25;14:01:49;4081802;1403475;4680434;47,5091478;18,9748712;337,96
2015.07.25;19:01:42;4081727;1403501;4680488;47,5098902;18,9755213;335,58
2015.07.25;22:01:30;4081719;1403538;4680511;47,5100003;18,9760203;355,56
2015.07.26;04:02:23;4081848;1403714;4680394;47,5081009;18,9776728;390,34
2015.07.26;14:02:30;4081847;1403945;4680313;47,5071168;18,9805766;380,72
2015.07.26;19:01:18;4081840;1403949;4680297;47,5070549;18,980657;365,33
2015.07.26;22:01:30;4081850;1403946;4680294;47,5069804;18,9805762;368,85
2015.07.27;04:02:16;4081842;1403705;4680387;47,5081154;18,9775857;379,37
2015.07.29;14:00:59;4081990;1404074;4680176;47,5051095;18,9815784;399,39
2015.07.29;19:01:29;4081846;1403699;4680413;47,5082612;18,9774931;399,78
2015.07.29;22:00:59;4081822;1403737;4680391;47,5081961;18,9780737;376,57
2015.07.30;04:01:30;4081772;1403446;4680471;47,5096233;18,9746367;339,71
2015.07.30;14:01:48;4081708;1403541;4680505;47,5100263;18,9761055;344,76
2015.07.30;19:01:18;4081740;1403691;4680450;47,509168;18,9778503;357,6
2015.07.30;22:01:24;4081756;1403801;4680446;47,5088061;18,979162;389,03
2015.07.31;04:01:50;4081852;1403711;4680394;47,5080823;18,9776178;392,24
2015.07.31;14:01:17;4081829;1403856;4680377;47,5078105;18,9795372;396,86
2015.07.31;19:01:23;4081838;1403720;4680402;47,5081993;18,9777912;391,17
2015.07.31;22:01:29;4081863;1403697;4680409;47,5081346;18,9773946;407,25
2015.08.01;04:01:18;4081727;1403714;4680470;47,5093214;18,9781951;369,09
2015.08.01;14:03:03;4081823;1403469;4680458;47,5091748;18,9747053;367,75
2015.08.01;19:01:52;4081934;1403563;4680332;47,5075105;18,9754061;366,39
2015.08.01;22:01:54;4082206;1403729;4680142;47,5042925;18,9763158;436,51
2015.08.02;04:01:52;4082619;1403751;4679785;47,4994861;18,9748096;441,98
2015.08.02;14:00:56;4082607;1403772;4679880;47,5000933;18,9751249;508,96
2015.08.02;19:01:00;4082552;1403789;4679919;47,5006385;18,9755756;506,31
2015.08.02;22:02:28;4082615;1403745;4679876;47,5000771;18,9747515;505,19
2015.08.03;04:01:00;4082432;1404270;4679875;47,5000864;18,9821302;502,89
2015.08.03;14:00:56;4082424;1404269;4679835;47,4998956;18,9821521;468,07
2015.08.03;19:00:50;4082456;1404123;4679876;47,500259;18,9801817;486,66
2015.08.03;22:01:24;4082395;1404162;4679911;47,50077;18,9809345;482,06
2015.08.04;04:02:54;4082433;1404233;4679856;47,5000445;18,9816615;481,39
2015.08.06;14:00:53;4082615;1403783;4679896;47,5001167;18,9752284;528,29
2015.08.06;19:00:55;4082596;1403807;4679881;47,5000929;18,9756116;510,36
2015.08.06;22:03:10;4082525;1403609;4680000;47,5016881;18,973433;509,25
2015.08.07;04:02:54;4081849;1403941;4680315;47,5071251;18,9805178;382,6
2015.08.07;14:01:29;4081846;1403964;4680314;47,5070882;18,9808194;385
2015.08.07;19:00:56;4082184;1404153;4680016;47,5027505;18,9817324;422,71
2015.08.07;22:01:45;4082166;1404138;4680046;47,503078;18,9816218;430,03
2015.08.08;04:01:45;4081868;1403957;4680355;47,5072144;18,9806366;427,74
2015.08.08;14:00:53;4081842;1403962;4680329;47,5072087;18,9808116;393,06
2015.08.08;19:01:01;4081831;1403860;4680378;47,5077954;18,9795788;399,76
2015.08.08;22:01:30;4081778;1403813;4680432;47,5085572;18,9792176;395,4
2015.08.09;04:02:16;4082028;1403568;4680290;47,5066551;18,9750632;396,57
2015.08.09;14:00:48;4081819;1403471;4680444;47,5091106;18,9747477;355,31
2015.08.09;19:00:59;4081816;1403476;4680409;47,508906;18,9748234;328,68
2015.08.09;22:01:53;4081726;1403568;4680462;47,509594;18,9763667;330,48
2015.08.10;04:02:40;4081799;1403900;4680297;47,5074177;18,980219;328,38
2015.08.10;14:00:54;4081837;1403968;4680313;47,5071299;18,9809085;379,39
2015.08.10;19:01:46;4082143;1404145;4679994;47,5028912;18,981809;378,54
2015.08.10;22:00:59;4082140;1404124;4680080;47,5034778;18,9815584;435,42
2015.08.11;04:01:17;4081849;1403960;4680331;47,5071813;18,9807562;398,57
2015.08.11;14:01:30;4081828;1403930;4680357;47,5075357;18,9804703;397,73
2015.08.11;19:00:49;4081840;1403706;4680392;47,5081562;18,9776069;382
2015.08.11;22:01:22;4081726;1403787;4680469;47,5091642;18,9791157;383,75
2015.08.12;04:02:44;4082582;1403785;4679905;47,500374;18,9753959;514,28
2015.08.12;14:01:33;4082615;1403773;4679882;47,5000532;18,9751029;515,77
2015.08.12;19:00:50;4082545;1403776;4679901;47,5006011;18,9754427;485,71
2015.08.12;22:02:00;4082612;1403779;4679885;47,5000773;18,9751912;517,38
2015.08.13;04:01:45;4082612;1403773;4679890;47,5001206;18,9751159;519,75
2015.08.13;14:02:29;4082612;1403774;4679880;47,5000577;18,9751284;512,6
2015.08.13;19:00:49;4082575;1403805;4679882;47,500235;18,9756772;497,24
2015.08.13;22:00:53;4082548;1403771;4679932;47,5007814;18,975367;509,39
2015.08.14;04:01:48;4082430;1404268;4679840;47,4998906;18,9821137;475,37
2015.08.14;19:01:29;4082445;1404263;4679805;47,4995946;18,9819862;458,05
2015.08.14;22:01:24;4082430;1404338;4679824;47,4996424;18,9829922;478,96
2015.08.15;04:01:51;4082609;1403769;4679830;47,4997835;18,9750786;472,72
2015.08.15;14:01:01;4082603;1403771;4679873;47,500078;18,9751296;501,03
2015.08.15;19:01:17;4082628;1403762;4679863;47,4998799;18,9749088;507,65
2015.08.15;22:01:00;4082546;1403781;4679912;47,5006509;18,9755011;495,56
2015.08.16;04:03:04;4081992;1403602;4680448;47,5077674;18,9756454;497,54
2015.08.16;14:01:00;4081842;1403894;4680320;47,5073007;18,979958;371,49
2015.08.16;19:00:50;4082159;1404146;4680015;47,5029163;18,9817525;404,46
2015.08.16;22:01:30;4082142;1404132;4680066;47,5033629;18,9816501;428,13
2015.08.17;04:00:56;4082047;1404053;4680169;47,5047548;18,9810687;426,03
2015.08.17;14:00:53;4081987;1404100;4680176;47,5050722;18,9819177;403,19
2015.08.17;19:02:30;4081863;1403954;4680328;47,5070882;18,9806205;403,98
2015.08.17;22:00:55;4081774;1403810;4680414;47,5084794;18,9791972;378,91
2015.08.22;14:01:01;4082438;1404264;4679841;47,4998551;18,982029;480,34
2015.08.22;19:01:48;4082427;1404394;4679812;47,4994675;18,9837079;480,5
2015.08.22;22:02:21;4082385;1404362;4679838;47,4999578;18,9834876;465,8
2015.08.23;04:00:49;4082405;1404137;4679898;47,5006823;18,9805776;473,38
2015.08.23;14:01:01;4082487;1404229;4679802;47,4993864;18,9813782;475,2
2015.08.23;19:00:58;4082441;1403847;4679941;47,5013432;18,9767826;464,36
2015.08.23;22:01:01;4082615;1403754;4679860;47,4999605;18,9748645;495,37
2015.08.24;04:01:45;4082468;1403576;4680037;47,5023415;18,9732648;492,86
2015.08.24;14:01:02;4081920;1403561;4680369;47,5078274;18,9754415;384,29
2015.08.24;19:01:29;4082178;1403726;4680096;47,5041951;18,976399;384,05
2015.08.24;22:01:30;4082602;1403749;4679851;47,4999981;18,9748578;479,34
2015.08.25;04:01:39;4082435;1403047;4680204;47,5047034;18,9667674;478,74
2015.08.25;14:00:59;4081787;1403550;4680479;47,5093535;18,9758774;378,03
2015.08.25;19:00:54;4081745;1403735;4680444;47,5090053;18,978381;366,03
2015.08.25;22:01:50;4081704;1403847;4680441;47,5090026;18,9799638;362,23
2015.08.26;04:01:28;4081903;1404064;4680211;47,5058893;18,9818285;367,43
2015.08.26;14:01:49;4081840;1403962;4680305;47,5070755;18,9808202;374,09
2015.08.26;19:01:52;4081832;1403840;4680357;47,5077047;18,9793234;380,52
2015.08.26;22:00:53;4081886;1403991;4680274;47,5065361;18,9809856;386,98
2015.08.27;04:01:59;4081906;1404073;4680225;47,5059361;18,9819285;381,65
2015.08.27;14:01:29;4081834;1403956;4680296;47,5070714;18,9807708;362,3
2015.08.27;19:01:01;4081840;1403840;4680361;47,5076788;18,9792889;388,58
2015.08.27;22:00:53;4081728;1403739;4680447;47,5091215;18,9785046;358,26
2015.08.28;04:01:50;4081759;1403423;4680485;47,5098394;18,9744041;336,68
2015.08.30;14:01:30;4081936;1403550;4680366;47,5077326;18,9752343;389,88
2015.08.30;19:00:49;4081927;1403558;4680380;47,5078568;18,9753736;396,21
2015.08.30;22:02:14;4081725;1403790;4680469;47,509164;18,9791577;383,77
2015.08.31;04:01:53;4081910;1404077;4680216;47,5058477;18,9819614;378,44
2015.08.31;14:00:59;4081980;1404093;4680165;47,5050644;18,98186;389,07
2015.08.31;19:01:01;4082143;1404138;4680049;47,5032404;18,9817211;417,55
2015.08.31;22:01:02;4082146;1404134;4680063;47,5033153;18,981658;428,91
