UTC_DATE,UTC_TIME,ECEF_X,ECEF_Y,ECEF_Z,LATITUDE,LONGITUDE,HEIGHT
2015.01.12,14:00:54,4081283,1403344,4680893,47.5154737,18.975467,316.16
2015.01.13,04:02:11,4082026,1404051,4680036,47.5040828,18.9811343,314.11
2015.01.13,14:00:56,4081826,1403950,4680305,47.5071892,18.98073,362.51
2015.01.13,19:01:51,4081820,1403914,4680317,47.5073773,18.9803041,359.61
2015.01.13,22:01:47,4081868,1403944,4680293,47.5068658,18.9804734,379.17
2015.01.14,04:01:00,4081851,1403956,4680314,47.5070741,18.9806974,386.43
2015.01.14,14:00:59,4081837,1403956,4680309,47.5071315,18.9807578,373.8
2015.01.14,19:02:15,4081858,1403812,4680330,47.507438,18.9788597,371.06
2015.01.14,22:01:59,4081716,1403725,4680459,47.5092999,18.9783806,356.37
2015.01.15,04:01:52,4081999,1403560,4680270,47.5067327,18.9750879,361.54
2015.01.15,14:00:50,4081990,1403577,4680268,47.5067403,18.9753402,358.05
2015.01.15,19:01:52,4082055,1403577,4680222,47.5060532,18.9750596,365.65
2015.01.15,22:01:18,4081991,1403546,4680311,47.5070621,18.9749467,383.58
2015.01.16,04:01:01,4082022,1403557,4680290,47.5067164,18.974951,390.32
2015.01.16,14:01:00,4082017,1403558,4680278,47.5066727,18.9749852,378.49
2015.01.16,19:01:18,4081929,1403570,4680400,47.5079399,18.9755156,414.88
2015.01.16,22:01:47,4082166,1404156,4680013,47.5028387,18.9818477,409.66
2015.01.17,04:01:02,4082003,1404094,4680164,47.5049119,18.9817733,403.25
2015.01.17,14:00:58,4081939,1403996,4680203,47.5057616,18.9808196,369.59
2015.01.17,19:01:47,4082038,1404023,4680144,47.5047241,18.980731,395.26
2015.01.17,22:01:30,4082147,1403962,4680076,47.503759,18.9794949,401.35
2015.01.18,04:00:59,4081948,1404003,4680238,47.5059027,18.9808686,402.68
2015.01.18,14:00:49,4081946,1403997,4680237,47.5059221,18.9808019,399.35
2015.01.18,19:01:24,4081899,1404063,4680257,47.506196,18.9818332,398.57
2015.01.18,22:02:24,4081842,1403988,4680317,47.5070798,18.9811379,389.93
2015.01.19,04:00:53,4081936,1404005,4680225,47.5058947,18.9809455,385.87
2015.01.19,14:00:59,4081933,1404010,4680228,47.5059209,18.9810212,387.26
2015.01.19,19:01:39,4081971,1404080,4680189,47.5052947,18.9817357,398.16
2015.01.19,22:01:00,4082162,1404191,4680041,47.5029584,18.9823043,435.44
